VehicleID,LicenseNO,VID,VCODE,SIMNO,RegisterDate,MobileUnitBrandID,MobileUnitModelID,GroupID,CustomerID
306,ฌธ-2659,9048,9CA2C6999D9783C,C54EFB10008CE4F,2011/12/17,2,11,3125,0
307,ฌน-1105,9051,B988D40CC8B3320,9EAED653DE505B5,2011/12/17,2,11,3125,0
308,ถฉ-1616,8191,0817528294,66817528294,2011/08/15,2,11,86,902
309,ฌข-1840-E,6051,342D48D0347137C,4E664E6CC0867A5,2010/11/19,2,11,87,62
310,ณข-1781-E,6518,ID00010248,66888745494,2011/01/20,2,11,87,62
311,ฌข-1852-E,6181,D158416E516AC3D,1CBD487EEA6E578,2010/12/02,2,11,87,62
312,ฌข-1853-E,6661,7D341E752213BF1,EAB6ECF7A2C93E2,2011/02/14,2,11,87,62
313,ฌข-1858-E,6663,9C60B5663D6111E,F36EBD529AE1015,2011/02/14,2,11,87,62
314,ฌข-2148-E,6056,158240EC8154A97,17634E531E6085D,2010/11/19,2,11,87,62
315,ฌข-2151-E,5957,8C8D614B900644F,6492FF0D87B2493,2010/11/08,2,11,87,62
316,ฌข-2159-E,6045,AF7CAC03D534E74,2C0F4EE56444252,2010/11/18,2,11,87,62
317,ฌข-2413-E,7751,ID00012084,66850552213,2011/07/21,2,11,87,62
318,ฌข-2416-E,7748,ID00012081,66944946739,2011/07/21,2,11,87,62
319,ฌข-2419-E,7749,3B30FDEF2A86210,2CD1E4E1EF5E748,2011/07/21,2,11,87,62
320,ฌข-2421-E,7212,ID00011917,66888745901,2011/06/01,2,11,87,62
321,ฌข-2415-DTBK,5950,ID00011847,66850559057,2010/11/08,2,11,88,62
322,GM-ฌข-828,5952,BD92574ABFA02D3,0C3D2632E03F53A,2010/11/08,2,11,87,62
323,32-5659-V,8744,ID00014129,66991508010,2011/10/20,2,11,109,62
324,ฌข-1856-S,6510,87969EABC942FEF,0EA437BA1C199C1,2011/01/20,2,11,88,62
325,32-1241-V,5959,F01CACA60210DA9,BE196395389B5A1,2010/11/08,2,11,109,62
326,ณข-1843-S,6657,ID00010416,66888742611,2011/02/14,2,11,88,62
327,ฌข-2050-GM,6659,ID00010093,66888382450,2011/02/14,2,11,88,62
328,ฌข-2056-S,6030,F7C41CE21A4DF6D,B0FC1B7D81A92FB,2010/11/15,2,11,88,62
329,ฌข-2057-S,6517,A7E3B10753F0869,F4407CE6AD1E1B7,2011/01/20,2,11,88,62
330,ญค-172-E,5953,ID00009251,66888961202,2010/11/08,2,11,87,62
331,ฌข-2147-S,5955,ID00009253,66894054892,2010/11/08,2,11,88,62
332,4กฆ-4960-GM,6182,0843602760,66843602760,2010/12/02,2,11,202,62
333,ฌข-2150-S,6662,ID00006939,66816118242,2011/02/14,2,11,88,62
334,ฌข-2411-DTBK,7037,ID00011628,66627073674,2011/04/29,2,11,88,62
335,ฌข-2412-DTBK,7041,ID00011632,66894572180,2011/04/29,2,11,88,62
336,ฌข-2414-DTBK,7040,ID00011631,66813993189,2011/04/29,2,11,88,62
337,B3C35937DFEC61B,7172,B3C35937DFEC61B,45529C45FCE63CE,2011/05/27,2,11,359,62
338,ฌข-2417-S,7213,25BDAFBC2485630,6D00A67FE9BFB6D,2011/06/01,2,11,88,62
339,ฌข-2418-DTBK,7171,ID00011884,66815532308,2011/05/27,2,11,88,62
340,32-2943-VT,7218,ID00011923,66627782780,2011/01/06,2,11,89,62
341,32-2952-VT,7752,ID00012083,66831786349,2011/07/21,2,11,89,62
342,(E21) ฌข-1957,567,D0B27D99C275D51,9E1BB0D79FBBF45,2009/03/17,5,14,90,640
343,(E22) ฌข-1958,570,6DDC29C72397B52,FC4EB94BB39B891,2009/03/17,5,14,90,640
344,(E23) ฌข-1959,569,F0F8B6A5C37F456,4CDC9A62CECBF7C,2009/03/17,5,14,90,640
345,(E24) ฌข-1960,566,861C0F028FE333D,745154225AB0B50,2009/03/17,5,14,90,640
346,(E28) ฌข-1998,568,AC7E97C0B5D3C0A,0C60F8653CD0AFB,2009/03/17,5,14,3125,0
347,"Isuzu - ณฮ-4331 (ME-06/APK,BOY)",950,A317CD2F5E932C1,984050E7A98CDF8,2008/05/06,5,14,3125,0
348,Isuzu - ตห-3940 (ME-03/WAM),951,B4EEAEE92219517,D8CE1AFD3A3EB5B,2008/05/06,5,14,3125,0
349,MPA0847512847,957,E8825D2E8D84B90,1F74E10799A1BC1,2008/05/06,5,14,3125,0
350,MPA0847512852,958,1251DE2AC994D2D,6D4609D062785AB,2008/05/06,5,14,3125,0
351,MPA0847512853,959,1F7B8E53A15440C,6C6A5F64A12074C,2008/05/06,5,14,3125,0
352,MPA0847512854,960,C4188DBD0A362A6,2B35ECCDAE41673,2008/05/06,5,14,3125,0
353,MPA0847512897,961,F6FCBDCE9A924C1,F0FE19E2958C041,2008/05/06,5,14,3125,0
354,MPA0847512898,962,43F7D7C1C90F836,7AEFBD3B17A98B6,2008/05/06,5,14,3125,0
355,MPA0847512961,963,98BE6E0DC7793DC,C0A7A160263B9D6,2008/05/06,5,14,3125,0
356,MPA0847512968,964,D3CBB5F5EBBDF63,71D5959493A93EF,2008/05/06,5,14,3125,0
357,MPA0847512969,965,BD8AAD7E1529502,5C040B7D2A77250,2008/05/06,5,14,3125,0
358,MPA0847512970,966,3EBE1C80BBD427B,A7B0E6C19625EB2,2008/05/06,5,14,3125,0
359,MPA0847512972,967,5E5744030127820,3931E2DFFAB1B1A,2008/05/06,5,14,3125,0
360,MPA0847512973,968,A64D8326AD5D2CA,87DDA63E79268F5,2008/05/06,5,14,3125,0
361,MPA0847512975,969,2B614ED8AB81089,B1ED28FE67A4310,2008/05/06,5,14,3125,0
362,MPA0847512982,970,D191B08AA46D12E,E5739A511A7D9DE,2008/05/06,5,14,3125,0
363,MPA0847512984,971,5637491F9FE8BA8,7DFEEED91102407,2008/05/06,5,14,3125,0
364,MPA0847512985,972,57B59148BA72319,1ABE2328D331490,2008/05/06,5,14,3125,0
365,MPA0847512986,973,52052971ABB5324,C3CCBC710C1C48C,2008/05/06,5,14,3125,0
366,MPA0847512987,974,8D008C10492A8AF,342D8D036535B7C,2008/05/06,5,14,3125,0
367,"ณฮ-4326 (ME-05/CHO,CHG)",954,4F20A7533DBCB40,81A2F388FEEFD76,2008/05/06,5,14,3125,0
368,ตฐ-8773(SAN),953,A00BF6929F7931F,4A7FEB5D4CD2B27,2008/05/06,5,14,3125,0
369,ตฐ-8776 (ME-11/SUL),955,A2A892C9DF97444,1C403E29EA3D667,2008/05/06,5,14,3125,0
370,ตฐ-8791 (ME-09/ESSO),956,6663796FF5DAEA8,CA77B60F4DC9275,2008/05/06,5,14,3125,0
371,ตย-4413(WIU),1422,3F68BF527C74BDA,AF12857320C3F68,2008/08/11,5,14,3125,0
372,ตห-3942 (ME-02/CHP),952,04A9050D9E3E533,B88AA05EB66BF14,2008/05/06,5,14,3125,0
373,02951,6910,C97A4F3969B9120,42121BAD901B4AC,2011/04/08,2,11,3125,0
374,ฆบ-364,6908,0854802948,66854802948,2011/04/08,2,11,92,112
375,กม-7952,7369,0843870335,66843870335,2011/06/17,2,11,92,112
376,กร-6198,7368,0843870331,66843870331,2011/06/17,2,11,92,112
377,กล-7753สข.,6617,0818095192,66818095192,2011/01/31,2,11,92,112
378,กล-8220,7370,0843870336,66843870336,2011/06/17,2,11,92,112
379,ขอ-1586,6616,4F26E097E450BC8,AD6FCD7C245C395,2011/01/31,2,11,3125,0
380,ชจ-1076,6907,0854802925,66854802925,2011/04/08,2,11,92,112
381,ชล-4733,7371,0843870337,66843870337,2011/06/17,2,11,92,112
382,แซสซี 08991 (ก-5768 ป้ายแดง),6911,0854802952,66854802952,2011/04/08,2,11,92,112
383,ฌก-5647,7372,0843870339,66843870339,2011/06/17,2,11,92,112
384,ฌธ-2400,6899,3B66C262B85E72A,86F16655E89373C,2011/04/07,2,11,3125,0
385,ฌผ-1095,7184,CAB639F7701F1D5,0A123631462B961,2011/01/31,2,11,3125,0
386,ฌย-1673,6735,8564B84A6E636DA,6CD6730206ADDE8,2011/03/04,2,11,3125,0
387,ญต-8727,6900,3AFD82009ED7530,793364EBFD3F683,2011/04/07,2,11,3125,0
388,ฎฎ-6508,6615,9B540BADDC85D0A,99BAECF7CDDD41A,2011/01/31,2,11,3125,0
389,กข-2067กทม.,6166,0843602540,66843602540,2011/01/25,2,11,92,112
390,ฎน-2852,6614,95EBD4CF4BC02D5,073C632E2F1AD5D,2011/01/31,2,11,3125,0
391,ฆบ-364กทม.n,6909,0854802950,66854802950,2011/04/08,2,11,92,112
392,สอ-4418,6618,7770E95AF102671,CE5718AE75D081C,2011/01/31,8,20,3125,0
393,ฮว-6679,6612,AF31EC8241454B3,2CA69796E7F1592,2011/01/31,2,11,3125,0
394,ฌข-1647,1630,883B91CAF369129,40B635B14317434,2008/09/16,5,14,93,0
395,ฌข-2109,1634,32C11AF2DB4D573,ECF451C6E1B774A,2008/09/16,1,1,93,0
396,ฌข-2115,1639,9F0183A85B25A33,1019390C408B5BB,2008/09/16,5,14,3125,0
397,ฌข-2134,1628,1F9088C1D3C2801,413C4080DC25623,2008/09/16,1,1,93,0
398,ฌข-2141,1636,508E4197BC31846,061A13272B0AE6B,2008/09/16,1,1,93,0
399,ฌข-2152,1629,77AE19117AD32B4,3D69915D1494105,2008/09/16,1,1,93,0
400,ฌข-1909-B5,5956,6734F6FC92BBD28,33C431D21F25519,2010/11/08,2,11,94,62
401,ฌข-1910-B5,6054,8573705C4D1D516,ED462ED4CCF8CD2,2010/11/19,2,11,94,62
402,ฌข-1911-B5,5604,44FCAAEC72401F6,2796DB87307868D,2010/09/21,2,11,94,62
403,ฆด-2554-GM,5958,43E625224A29573,390344B4772C1A7,2010/11/08,2,11,94,62
404,3กอ-9458-GM,6052,AF19FA60B93A908,30604B25EAB3A25,2010/11/19,2,11,94,62
405,ฌข-2401-B5,7044,1110BC2EB2E4C22,DF58964D8D5940E,2011/04/29,2,11,94,62
406,ฌข-2402-B5,7017,4DA8A603B99DA41,5858A9C4F485B93,2011/04/26,2,11,94,62
407,3กฬ-5004-GM,7038,ID00011629,66618233551,2011/04/29,2,11,94,62
408,ฌข-2404-B5,6750,A6E6C2F0FA4590D,5D7684F78F9868F,2011/03/09,2,11,94,62
409,ฌข-2405-B5,7169,FCE3036D5C9A766,155399EF44316DC,2011/05/27,2,11,94,62
410,32-8102-V,7042,ID00011633,66827048664,2011/04/29,2,11,109,62
411,ฌข-2407-B5,7016,B002074B0FEE4B7,7DF38D9A72E6D3C,2011/04/26,2,11,94,62
412,ฌข-2408-B5,7039,6C4CA80AF3640A4,170BD4D94E2AD7D,2011/04/29,2,11,94,62
413,ฌข-2409-B5,7168,90F95D975318CB4,92A5423B3CD9A42,2011/05/27,2,11,94,62
414,ฌข-2410-B5,6749,8B33296564F2DFA,039948876AA6D0C,2011/03/09,2,11,94,62
415,ฌข-2005-B7,6756,68FCC10C718ABDD,BA9012F51EF2E34,2011/03/09,2,11,95,62
416,2กบ-4051-B7,6753,1727B8D749107AA,287B8442E7851D5,2011/03/09,2,11,95,62
417,ฌข-2397-B7,7747,ID00012080,66814287836,2011/07/21,2,11,95,62
418,ฌข-2398-B7,7214,ID00011919,66894817157,2011/06/01,2,11,95,62
419,ฌข-2399-B7,7170,ID00014253,66626545064,2011/05/27,2,11,95,62
420,ฌข-2400-B7,7217,ID00011922,66823264491,2011/06/01,2,11,95,62
421,ณข-1779-X,8009,ID00012545,66851981950,2011/08/08,2,11,96,62
422,4กอ-8349-X,8007,AC60917F857111E,C9EA7AD4EC189AA,2011/08/08,2,11,96,62
423,ญช-7102,8500,0818030564,66818030564,2011/09/20,2,11,97,0
424,ฮจ-7225,8501,0818992183,66818992183,2011/09/20,2,11,97,0
425,70-9275,4126,0945450512,66945450512,2009/11/27,1,1,98,97
426,70-9276,4124,013227004978296,66614036097,2009/11/27,3,16,98,97
427,70-9277,4123,0627078798,66627078798,2009/11/27,1,1,98,97
428,70-9278,4129,012896001240917,66628806041,2009/11/27,3,16,98,97
429,82-5849ยกเลิกแล้ว,4128,EB1049A47102BE6,E570B0E643703B6,2009/11/27,1,1,98,94
430,82-5850ยกเลิกแล้ว,4125,0843612678,66843612678,2009/11/27,1,1,98,94
431,82-5851ยกเลิกแล้ว,4127,8804FD0F05995E1,2E3578E611A3DB4,2009/11/27,1,1,98,94
432,82-6341อย,10294,863835029178246,66657270187,2012/07/30,3,29,99,907
433,LIS-002,9394,ID00012057,66628148973,2012/02/29,2,11,619,907
434,S71-7335,9393,ID00010360,66628148960,2012/02/29,2,11,1167,907
435,S71-7336,9816,359772032997158,66628149016,2012/04/23,3,15,1167,907
436,MDVC4_1,3166,109B4DAE536C836,C169A870FCC731B,2009/06/11,4,8,3125,0
437,ณข-1783-E,8741,ID00014126,66850429387,2011/10/20,2,11,87,62
438,ณข-1780-E,8742,ID00014127,66827149004,2011/10/20,2,11,87,62
439,4-กฌ-5537-E,8743,ID00014128,66850453889,2011/10/20,2,11,87,62
440,32-5945-VW,8011,ID00012547,66846997356,2011/08/08,2,11,359,62
441,32-5993-VW,8740,ID00014125,66835407901,2011/10/20,2,11,359,62
442,ฌข-1442,6053,CB2D510C9496BC4,5544FE92555F9D5,2010/11/19,2,11,662,0
443,ฌข-1443,6046,B969EFF1F97339A,5D9515D7EA9A8CA,2010/11/18,2,11,662,0
444,ฌข-1446,6031,9E3656450513C67,AFE68B10BC0DA93,2010/11/15,2,11,662,0
445,ฌข-1767-C,6513,688AEB1529B2BC1,BE36E278E4774C0,2011/01/20,2,11,101,62
446,ฌข-1768,6658,427B5A628F44227,F7653AF10E84BF8,2011/02/14,2,11,3125,0
447,ฌข-1769A,5951,98AF20647C5E105,792AB52D520D163,2010/11/08,2,11,3125,0
448,ฌข-1770-C,6654,299A2F6E9ADC441,A6D59419C6325ED,2011/02/14,2,11,101,62
449,ฌข-1771,6180,BECAD79BBDE0C19,3BF00EEC12361AE,2010/12/02,2,11,3125,0
450,ฌข-1772-C,6055,B7D1A76D1824702,9AB8F70FFFA1F5B,2010/11/19,2,11,101,62
451,ฌข-1773-C,6516,7E98C63ABCB6F23,73A104AE6652225,2011/01/20,2,11,101,62
452,GM-ฌข-2267,6655,49C384DE2051E45,90E52056BF15E4D,2011/02/14,2,11,101,62
453,ฌข-2268-C,6656,5738E9802FB8BE0,727DDF416B276C6,2011/02/14,2,11,101,62
454,ฌข-2269-C,6184,6734C4356B12765,318F72760B66B84,2010/12/02,2,11,101,62
455,ฌข-2270-C,6183,12545012820C385,5AA8013EE8BF2E1,2010/12/02,2,11,101,62
456,ฌข-2271-C,6511,368819D61554B18,4F5E9D6A518DC70,2011/01/20,2,11,101,62
457,32-8105-VT,8745,ID00014130,66888096145,2011/10/20,2,11,89,62
458,ถม-1167ยกเลิก,3764,9D10CC9D7E62157,C343D32C740A648,2009/09/08,2,11,3125,0
459,ถม-1169,3766,0899671926,66899671926,2009/09/08,2,11,102,286
460,ถม-1170,3765,0899671925,66899671925,2009/09/08,2,11,102,286
461,ถว-2841,4431,37F564F6D7062CF,BD4072039714AAB,2010/02/19,2,11,662,0
462,ถว-2843,4423,A7FEFAEFA4B42E4,A143CCFDF016132,2010/02/19,2,11,662,0
463,ถว-2845ยกเลิก,4432,38F489BC5E824A8,C22E108042C264A,2010/02/19,2,11,3125,0
464,ถว-2846,4426,AAB90CECC7AC62B,5D52AD4D2B2F122,2010/02/19,2,11,662,0
465,ถว-2848,4425,0818707247,66818707247,2010/02/19,2,11,102,286
466,ถว-2851,4424,72B428CADCE58A5,1CEC80EFFE2AF05,2010/02/19,2,11,662,0
467,ถว-2853,4429,0818707625,66818707625,2010/02/19,2,11,713,742
468,ถว-2857,4435,06EC91996814890,E85DD41E98715C9,2010/02/19,2,11,662,0
469,ถว-2858,4428,074B97ABDF84B05,EDBB684A1E0C356,2010/02/19,2,11,662,0
470,ถว-2860,4434,1B158DADA3BD7C1,017F22A29B2B64A,2010/02/19,2,11,662,0
471,ถว-2861,4436,43EE26D5BE161D6,846526BA24DE2BD,2010/02/19,2,11,662,0
472,ถว-2862,4430,B5A90E9FE112E8B,1BBC27ABD2D3F3A,2010/02/19,2,11,662,0
473,ถว-2864,4433,2DBAC21217B435A,EA332984723D736,2010/02/19,2,11,662,0
474,ถว-2865,4422,E4F50A2C956FA5A,D80BAB44727FCC5,2010/02/19,2,11,662,0
475,ถว-2866ยกเลิก,4427,3DF27091D9C583D,7BFD424264A5A56,2010/02/19,2,11,3125,0
476,ถว-2867ยกเลิก,4421,7EF4681EAF758B8,03FAC87B937C06A,2010/02/19,2,11,3125,0
477,ถว-2868,4438,EF63A8FD6EEF89F,D69D01F72755904,2010/02/19,2,11,662,0
478,ถว-2870,4437,AF8C8DAE8319F3F,CEFCCDF7804DE1C,2010/02/19,2,11,662,0
479,ถส-887,4891,0818019632,66818019632,2010/06/14,2,11,713,742
480,ถส-890,4892,0818020048,66818020048,2010/06/14,2,11,713,742
481,ถห-3310,5252,0898156605,66898156605,2010/07/27,2,11,713,742
482,ถฬ-9480,5642,0854808084,66854808084,2010/09/22,2,11,713,742
483,ถฮ-4174(แชสซี 112855),6167,0843602650,66843602650,2010/11/29,2,11,713,742
484,ถฮ-4175(แชซซี 112854),6168,0843602651,66843602651,2010/11/29,2,11,713,742
485,ถฮ-4176(แชสซี 112856),6169,0843602670,66843602670,2010/11/29,2,11,713,742
486,TC30/3(873),10161,013227000689798,66655262453,2012/06/29,3,16,103,164
487,TC30/6(172),10159,13949006561305,66915513604,2012/06/29,3,16,103,164
488,103(72-3890),10160,012896001237780,66990834950,2012/06/29,3,16,103,164
489,104(72-3897),10116,012896001081519,66945597529,2012/06/16,3,16,103,164
490,105(72-4178),10112,013777002158093,66991275319,2012/06/16,3,16,103,164
491,(001)76-0144,595,A103411444F5183,4378A68F720FD61,2007/12/26,1,1,104,770
492,(001)76-2162(เก่า),599,0617235637,66617235637,2007/12/26,1,1,104,770
493,(002)76-0145,604,863835029185282,66657318703,2007/12/26,3,29,5777,770
494,(002)76-2163(เก่า),600,0617681432,66617681432,2007/12/26,1,1,104,770
495,(003)76-0146(เก่า),609,0944827385,66944827385,2007/12/26,1,1,104,770
496,(003)76-2164(เก่า),598,0617684992,66617684992,2007/12/26,1,1,104,770
497,(004)76-0147,602,B0EA247EFB55435,569BBCAE04D19D2,2007/12/26,1,1,104,770
498,(004)76-2165(เก่า),601,0617235667,66617235667,2007/12/26,1,1,104,770
499,ตช-2988กทม.,616,80ED62656E8C311,343241C818D3925,2007/12/26,1,1,104,770
500,(006)76-0149,597,A7C7AE487ACFB94,43DB2C181899917,2007/12/26,1,1,104,770
501,(007)76-0150,605,6F5BF2CA642B422,B1B1C68BE01BDDD,2007/12/26,1,1,104,770
502,(008)76-0151,603,05DB0A2E64C2FF3,9926E2257D3EE06,2007/12/26,1,1,104,770
503,(009)76-0152,615,C6014233AD99EC9,567085A06F36B91,2007/12/26,1,1,104,770
504,76-0153,611,0854809220,66854809220,2007/12/26,1,1,104,770
505,(011)76-0154(เก่า),614,0991272705,66991272705,2007/12/26,1,1,104,770
506,(012)76-0155,608,0CB2665C0CBF611,28308BB6FB95757,2007/12/26,1,1,104,770
507,(013)76-0156(เก่า),606,0990529825,66990529825,2007/12/26,1,1,104,770
508,(014)76-0157,618,503F8A9638DF9FB,0FA14D767858F8D,2007/12/26,1,1,104,770
509,(015)76-0158,596,8403CBC0F5AC533,36F3BB42B81CFBD,2007/12/26,1,1,104,770
510,(016)76-0159,607,2289F450EF0865E,C99616320C5C3A8,2007/12/26,1,1,104,770
511,(017)76-0160,610,3A4DDD8AACABB0D,72AF9EFD5481AD6,2007/12/26,1,1,104,770
512,(018)76-0161,613,0626544142,66626544142,2007/12/26,1,1,5777,770
513,(019)76-0162,619,DC363973C1F1972,E07C3B0A213E51B,2007/12/26,1,1,104,770
514,(020)76-0163,612,236E6E63E745E9D,624DD4F176A540B,2007/12/26,1,1,104,770
515,(021)76-0164,617,BFB19AE5A0E3C52,B54D3B1B101774B,2007/12/26,1,1,104,770
516,(77)70-1740(CF),1898,2CB808869D955F8,C84542C41B93EF7,2008/11/21,1,1,3125,0
517,(77)70-2619(CF),1899,255FBFE5AFBB0E8,CB38885E8CC7C2C,2008/11/21,1,1,3125,0
518,(77)70-2822(CF),1901,A7DFF5CA7E551D2,CD16E40F8337AD1,2008/11/21,1,1,3125,0
519,(H001)76-0569(เก่า),627,0617234480,66617234480,2007/12/26,1,1,104,770
520,(H002)76-0570(เก่า),628,0617684030,66617684030,2007/12/26,1,1,104,770
521,(H003)76-0571(เก่า),629,0944827429,66944827429,2007/12/26,1,1,104,770
522,(H004)76-0572,623,0817017547,66817017547,2007/12/26,5,14,104,770
523,(H005)76-0573(เก่า),630,0944827313,66944827313,2007/12/26,1,1,104,770
524,(H006)76-0574(เก่า),624,0991093341,66991093341,2007/12/26,1,1,104,770
525,(H007)76-0575(เก่า),625,0991093698,66991093698,2007/12/26,1,1,104,770
526,(H008)76-7803(เก่า),621,0627078277,66627078277,2007/12/26,1,1,104,770
527,(H009)76-3946(เก่า),626,0627078275,66627078275,2007/12/26,1,1,104,770
528,(K001)76-4054,634,863835029167371,66657318706,2007/12/26,3,29,5777,770
529,(K002)76-4055,638,863835029165664,66657318707,2007/12/26,3,29,8710,770
530,(K003)76-4121,639,863835029165102,66657318708,2007/12/26,3,29,5777,770
531,(K004)76-4487,640,863835029210007,66657318711,2007/12/26,3,29,5777,770
532,(K005)76-4491,641,863835029185589,66657318713,2007/12/26,3,29,5777,770
533,(K006)76-4492,637,863835029208076,66657318714,2007/12/26,3,29,8709,770
534,(K007)76-4490,633,0854809006,66854809006,2007/12/26,1,1,104,770
535,(K008)76-4489,642,863835029206278,66657318712,2007/12/26,3,29,8711,770
536,(K009)76-4488,636,863835029184210,66657318705,2007/12/26,3,29,8709,770
537,(K010)76-4486,632,863835029209918,66657318710,2007/12/26,3,29,8711,770
538,(K011)76-4484,635,863835029174955,66657318704,2007/12/26,3,29,8709,770
539,(K012)76-4485,643,863835029209587,66657318709,2007/12/26,3,29,5777,770
540,(SKT)70-8677,1956,0944827353,66944827353,2008/12/04,1,1,1043,511
541,(SKT)71-2736,990,0944287976,66944287976,2008/05/14,1,1,1043,511
542,(SKT) 71-5756(ยกเลิกใช้งาน),1148,0819377949,66819377949,2008/06/16,1,1,104,770
543,(STN)70-1482,806,36EB217DC13DD0F,AB84AD380FD26EC,2008/03/29,5,14,3125,0
544,(STN)70-2383,1108,95A3E79A07C58EF,842757C7E3CB5CC,2008/06/06,5,14,3125,0
545,(STN)70-2384,1113,6523F0A2DAC9267,9674D78ED47E133,2008/06/06,5,14,3125,0
546,(STN)70-2734,1101,3820A25219483DB,CB6D4A808B9E066,2008/06/05,5,14,3125,0
547,(STN)70-3094(CF),1886,63FEDD108A2F4E5,A741A3809B06FB6,2008/11/14,5,14,3125,0
548,(STN)70-3095(CF),1889,0818332958,66818332958,2008/11/14,5,14,104,770
549,(STN)70-3295(CF),1870,0818332956,66818332956,2008/11/14,5,14,104,770
550,(STN)70-3303(CF),1873,0818332953,66818332953,2008/11/14,5,14,104,770
551,(STN)70-3386(CF),1887,0898952135,66898952135,2008/11/14,5,14,104,770
552,(STN)70-3741(CF),1888,0898156694,66898156694,2008/11/14,5,14,104,770
553,(STN)70-4275(CF),1871,0898952085,66898952085,2008/11/14,5,14,104,770
554,(STN)70-4376,807,0843870355,66843870355,2008/03/29,5,14,104,770
555,(STN)70-4377,804,E74B22F5E8F4876,F746E6588F3F3C6,2008/03/29,5,14,3125,0
556,(STN)70-4433,1103,0847002825,66847002825,2008/06/05,5,14,104,770
557,(STN)70-4452,1102,1AD449DD58A056C,ED1D58FBF1937BF,2008/06/05,5,14,3125,0
558,(STN)70-4453,1114,0818014610,66818014610,2008/06/06,5,14,104,770
559,(STN)70-4454,1107,418D859FD22106D,145519333D6032D,2008/06/05,5,14,3125,0
560,(STN)70-4522*,1104,7E0980159BF575D,66AB93D724C581F,2008/06/05,5,14,3125,0
561,(STN)70-4525,1106,1823CA7AF8D51E9,D97C16249959939,2008/06/05,5,14,3125,0
562,(STN)70-5200,805,75391666B6E6891,9B0E8CE9A679303,2008/03/29,5,14,3125,0
563,(STN)70-5305(CF),1872,A14ADA1C4FC9161,653C8E5258B43DB,2008/11/14,5,14,3125,0
564,(STN)70-5490,1105,9E3A969BC1C1545,2BAAC7666A06763,2008/06/05,5,14,3125,0
565,(STN)70-5625,808,DFA8D8536005010,FD87953024D0023,2008/03/29,5,14,3125,0
566,(STN)70-5956(CF),1885,79240F647DCED8B,FACBE7ADB84E9A4,2008/11/14,5,14,3125,0
567,(STN)70-6045,1955,0DAB26EF8225341,621ACE37299DE1D,2008/12/04,5,14,3125,0
568,(STN)70-6052,1953,E97BC1FEAEA5D81,2A53A191380DF91,2008/12/04,5,14,3125,0
569,(STN)70-6053,1954,C492DE71DA82334,4BBBC8811C33AB2,2008/12/04,5,14,3125,0
570,(STN)70-6233(CF),1876,0854807948,66854807948,2008/11/14,5,14,104,770
571,(STN)70-6234(CF),1874,0854807996,66854807996,2008/11/14,1,1,104,770
572,(STN)70-6235(CF),1881,0899671780,66899671780,2008/11/14,1,1,104,770
573,(STN)70-6236(CF),1882,0898117453,66898117453,2008/11/14,1,1,104,770
574,(STN)70-6237(CF),1879,0854807950,66854807950,2008/11/14,1,1,104,770
575,(STN)70-6238(CF),1875,0898121270,66898121270,2008/11/14,1,1,104,770
576,(STN)70-6239(CF),1878,0854807940,66854807940,2008/11/14,1,1,104,770
577,(STN)70-6240(CF),1877,0898156686,66898156686,2008/11/14,1,1,104,770
578,(STN)70-6241(CF),1880,0856604420,66856604420,2008/11/14,5,14,104,770
579,(STN)70-6242(CF),1884,0898156695,66898156695,2008/11/14,5,14,104,770
580,(STN)70-6243(CF),1883,0898952128,66898952128,2008/11/14,5,14,104,770
581,(STN)ตพ-3223*,1109,6723FEC30ADA39D,7B7C7FC508737E7,2008/06/06,5,14,3125,0
582,(STN)ถณ-5532,1111,0899261104,66899261104,2008/06/06,5,14,104,770
583,(STN)ปท-6676,1110,A1E16AF9575B189,731C99516A044CA,2008/06/06,5,14,3125,0
584,(STN)ปท-8992,1112,8063E7D000B7C08,743725F27BAF9C8,2008/06/06,5,14,3125,0
585,(T021)71-4913,991,948859214,66948859214,2008/05/14,1,1,1043,511
586,(T038)71-7003,7841,ID00007609,66944948838,2011/07/22,2,11,1043,511
587,(T043)71-7005,7842,ID00012095,66945577765,2011/07/22,2,11,1043,511
588,(บางนา)76-9929,622,3C71877AA558125,352C59AD282A16A,2007/12/26,1,1,104,770
589,70-1879,1900,D5EBAF3434C89C7,CBDA7D92F3C9305,2008/11/21,5,14,3125,0
590,71-3918,6872,ID00007599,66945595068,2011/03/29,2,11,1043,511
591,78-3937,620,AD3837C7BD9B66A,965905A75E46C8C,2007/12/26,1,1,104,770
592,78-3944,631,C803020405EF66B,60BBE22FD9C9D74,2007/12/26,1,1,104,770
593,78-4181,644,05340809D59F4CE,D696257F34B2633,2007/12/26,1,1,104,770
594,CNA0886,162,0899690143,66899690143,2007/08/31,5,14,105,907
595,CNA0951,172,0899690241,66899690241,2007/08/31,5,14,105,907
596,CNA0974A,1890,0898952166,66898952166,2008/11/17,1,1,105,907
597,CNA0964,182,0899690276,66899690276,2007/08/31,1,1,105,907
598,CNA0952A,9813,359772032972490,66854833196,2012/04/23,3,15,105,907
599,CNA0975,1768,0847517478,66847517478,2008/10/24,1,1,105,907
600,CNA0976,4030,0843600098,66843600098,2009/11/02,2,11,105,907
601,CNA0977,174,0899690257,66899690257,2007/08/31,5,14,105,907
602,CNA0979,148,0818432408,66818432408,2007/08/31,2,11,105,907
